article_id,product_code,prod_name,product_type_no,product_type_name,product_group_name,graphical_appearance_no,graphical_appearance_name,colour_group_code,colour_group_name,perceived_colour_value_id,perceived_colour_value_name,perceived_colour_master_id,perceived_colour_master_name,department_no,department_name,index_code,index_name,index_group_no,index_group_name,section_no,section_name,garment_group_no,garment_group_name,detail_desc,img_folder,img_id,img_path
733656002,733656,GURAM PQ sandal,91,Sandals,Shoes,1010016,Solid,9,Black,4,Dark,5,Black,3040,Premium Quality,C,Ladies Accessories,1,Ladieswear,64,Womens Shoes,1020,Shoes,Leather sandals with narrow straps that tie around the ankles and a metal buckle. Leather insoles and rubber soles.,73,733656002,./images/073/0733656002.jpg
733656003,733656,GURAM PQ sandal,91,Sandals,Shoes,1010016,Solid,17,Yellowish Brown,4,Dark,13,Brown,3040,Premium Quality,C,Ladies Accessories,1,Ladieswear,64,Womens Shoes,1020,Shoes,Leather sandals with narrow straps that have a metal buckle at one side and an adjustable heel strap with a metal buckle at the other. Leather insoles and rubber soles.,73,733656003,./images/073/0733656003.jpg
733668001,733668,OL CECIL PQ sandal,91,Sandals,Shoes,1010016,Solid,9,Black,4,Dark,5,Black,3040,Premium Quality,C,Ladies Accessories,1,Ladieswear,64,Womens Shoes,1020,Shoes,Leather sandals with an adjustable ankle strap with a metal buckle. Leather insoles and rubber soles.,73,733668001,./images/073/0733668001.jpg
733668003,733668,OL CECIL PQ sandal,91,Sandals,Shoes,1010016,Solid,5,Gold,5,Bright,15,Metal,3040,Premium Quality,C,Ladies Accessories,1,Ladieswear,64,Womens Shoes,1020,Shoes,Leather sandals with an adjustable ankle strap with a metal buckle. Leather insoles and rubber soles.,73,733668003,./images/073/0733668003.jpg
733668004,733668,CECIL PQ sandal,91,Sandals,Shoes,1010016,Solid,10,White,3,Light,9,White,3040,Premium Quality,C,Ladies Accessories,1,Ladieswear,64,Womens Shoes,1020,Shoes,Leather sandals with an adjustable ankle strap with a metal buckle. Leather insoles and rubber soles.,73,733668004,./images/073/0733668004.jpg
736312001,736312,Siblings baby PJ,254,Top,Garment Upper body,1010001,All over pattern,73,Dark Blue,4,Dark,2,Blue,7848,Boys Local Relevance,H,Children Sizes 92-140,4,Baby/Children,48,Kids Local Relevance,1023,Special Offers,"All-in-one pyjamas in soft, printed organic cotton jersey with press-studs down the front and along one leg, and ribbing at the cuffs and hems.",73,736312001,./images/073/0736312001.jpg
742916001,742916,C Antibes Tie Tanga,59,Swimwear bottom,Swimwear,1010011,Metallic,13,Beige,1,Dusty Light,11,Beige,4242,Swimwear,B,Lingeries/Tights,1,Ladieswear,60,"Womens Swimwear, beachwear",1018,Swimwear,"Fully lined bikini bottoms with a low waist, ties at the sides and a gathered seam at the back.",74,742916001,./images/074/0742916001.jpg
742916002,742916,C Antibes Tie Tanga,59,Swimwear bottom,Swimwear,1010016,Solid,9,Black,4,Dark,5,Black,4242,Swimwear,B,Lingeries/Tights,1,Ladieswear,60,"Womens Swimwear, beachwear",1018,Swimwear,"Fully lined bikini bottoms with a low waist, ties at the sides and a gathered seam at the back.",74,742916002,./images/074/0742916002.jpg
742916003,742916,C Antibes Tie Tanga,59,Swimwear bottom,Swimwear,1010001,All over pattern,73,Dark Blue,4,Dark,2,Blue,4242,Swimwear,B,Lingeries/Tights,1,Ladieswear,60,"Womens Swimwear, beachwear",1018,Swimwear,"Fully lined bikini bottoms with a low waist, ties at the sides and a gathered seam at the back.",74,742916003,./images/074/0742916003.jpg
743160001,743160,OL SUE PQ slip-in,144,Flat shoe,Shoes,1010016,Solid,9,Black,4,Dark,5,Black,3040,Premium Quality,C,Ladies Accessories,1,Ladieswear,64,Womens Shoes,1020,Shoes,Mules in grained imitation leather with pointed toes. Imitation leather linings and insoles and thermoplastic rubber (TPR) soles.,74,743160001,./images/074/0743160001.jpg
743641001,743641,CONNIE CULOTTE,272,Trousers,Garment Lower body,1010016,Solid,9,Black,4,Dark,5,Black,1660,Jersey,A,Ladieswear,1,Ladieswear,6,Womens Casual,1005,Jersey Fancy,"Trousers in a crêpe weave with a high waist with elastication at the back and pleats at the front, side pockets and straight, wide legs.",74,743641001,./images/074/0743641001.jpg
743641002,743641,CONNIE CULOTTE,272,Trousers,Garment Lower body,1010017,Stripe,10,White,3,Light,9,White,1660,Jersey,A,Ladieswear,1,Ladieswear,6,Womens Casual,1005,Jersey Fancy,"Trousers in a crinkled weave with a high, elasticated waist, side pockets and straight, wide legs.",74,743641002,./images/074/0743641002.jpg
745829001,745829,RR 39  1/2 Striped shirt,258,Blouse,Garment Upper body,1010017,Stripe,32,Orange,2,Medium Dusty,3,Orange,4092,Read & React,D,Divided,2,Divided,50,Divided Projects,1001,Unknown,"Shirt in a striped viscose weave with a collar, buttons down the front, long sleeves with narrow, buttoned cuffs, and a rounded hem.",74,745829001,./images/074/0745829001.jpg
745829002,745829,RR 39  1/2 Striped shirt,258,Blouse,Garment Upper body,1010017,Stripe,73,Dark Blue,4,Dark,2,Blue,4092,Read & React,D,Divided,2,Divided,50,Divided Projects,1001,Unknown,"Straight-cut shirt in a soft viscose weave with a collar, buttons down the front, long sleeves with narrow, buttoned cuffs, and a rounded hem.",74,745829002,./images/074/0745829002.jpg
748291001,748291,OL KATE FANCY PQ Ballerina,86,Ballerinas,Shoes,1010001,All over pattern,9,Black,4,Dark,5,Black,3040,Premium Quality,C,Ladies Accessories,1,Ladieswear,64,Womens Shoes,1020,Shoes,Ballet pumps with pointed toes. Satin linings and insoles and thermoplastic rubber (TPR) soles.,74,748291001,./images/074/0748291001.jpg
752035001,752035,Flirty Madrid earring pk,70,Earring,Accessories,1010016,Solid,5,Gold,5,Bright,15,Metal,4344,Jewellery,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,"Metal earrings in various sizes and designs. One pair of hoop earrings with a feather-shaped pendant, one pair with a pendant in the shape of a pearly plastic bead and one pair with a pendant in the shape of a metal bead with a feather-shaped pendant. Length from 0.5 cm to 2.5 cm.",75,752035001,./images/075/0752035001.jpg
752458001,752458,Poissy boho dress,265,Dress,Garment Full body,1010007,Embroidery,10,White,3,Light,9,White,1310,Dress,A,Ladieswear,1,Ladieswear,6,Womens Casual,1013,Dresses Ladies,"Short dress in an airy, embroidered viscose weave with a V-neck opening at the front with twisted ties at the top. Long raglan sleeves with narrow elastication at the cuffs, an elasticated seam at the waist and a gently flared skirt. Unlined.",75,752458001,./images/075/0752458001.jpg
768842001,768842,Andrews set,270,Garment Set,Garment Full body,1010017,Stripe,10,White,3,Light,9,White,6565,Baby Boy Woven,G,Baby Sizes 50-98,4,Baby/Children,41,Baby Boy,1006,Woven/Jersey/Knitted mix Baby,"Set with a short-sleeved shirt and pair of shorts in a cotton weave. Shirt with a collar, buttons down the front and a detachable belt at the waist. Shorts with an elasticated waist, fake fly with a button, fake side pockets and a fake welt back pocket.",76,768842001,./images/076/0768842001.jpg
768842004,768842,Andrews set,270,Garment Set,Garment Full body,1010004,Check,73,Dark Blue,7,Medium,2,Blue,6565,Baby Boy Woven,G,Baby Sizes 50-98,4,Baby/Children,41,Baby Boy,1006,Woven/Jersey/Knitted mix Baby,"Set with a short-sleeved shirt and pair of shorts in a cotton weave. Shirt with a collar, buttons down the front and a gently rounded hem. Shorts with an elasticated waist, fake fly with a button, fake side pockets and a fake welt back pocket.",76,768842004,./images/076/0768842004.jpg
856985001,856985,Pogo rope,67,Belt,Accessories,1010016,Solid,12,Light Beige,1,Dusty Light,11,Beige,3509,Belts,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories,Narrow belt in braided jute with a metal buckle. Width approx. 1.5 cm.,85,856985001,./images/085/0856985001.jpg
867200001,867200,Necklace Simon,77,Necklace,Accessories,1010011,Metallic,3,Silver,3,Light,15,Metal,9986,Small Accessories,F,Menswear,3,Menswear,25,Men Accessories,1019,Accessories,Thin metal-chain necklace with a round pendant.,86,867200001,./images/086/0867200001.jpg
